,country,year,type,TN,TP,accuracy
1171,CZ,2009,LR,0.9420880913539967,0.05982905982905983,0.8943064341922543
1176,CZ,2009,LR,0.9420880913539967,0.05982905982905983,0.8943064341922543
1170,CZ,2009,LR - Youden's J,0.9593852908891328,0.09916926272066459,0.8943064341922543
1175,CZ,2009,LR - Youden's J,0.9593852908891328,0.09916926272066459,0.8943064341922543
1174,CZ,2009,NB,0.8862969004893965,0.150997150997151,0.3789538651442679
1179,CZ,2009,NB,0.8862969004893965,0.150997150997151,0.3789538651442679
1182,CZ,2010,DT,0.8722337482710927,0.18990384615384615,0.8264516129032258
1187,CZ,2010,DT,0.8722337482710927,0.18990384615384615,0.8264516129032258
1183,CZ,2010,LDA,0.9285961272475796,0.10096153846153846,0.8730645161290322
1188,CZ,2010,LDA,0.9285961272475796,0.10096153846153846,0.8730645161290322
1181,CZ,2010,LR,0.938969571230982,0.07451923076923077,0.8809677419354839
1186,CZ,2010,LR,0.938969571230982,0.07451923076923077,0.8809677419354839
1180,CZ,2010,LR - Youden's J,0.9587605377079061,0.11209276642738818,0.8809677419354839
1185,CZ,2010,LR - Youden's J,0.9587605377079061,0.11209276642738818,0.8809677419354839
1184,CZ,2010,NB,0.9285961272475796,0.10096153846153846,0.375
1189,CZ,2010,NB,0.9285961272475796,0.10096153846153846,0.375
1192,CZ,2011,DT,0.8701298701298701,0.13636363636363635,0.8181818181818182
1197,CZ,2011,DT,0.8701298701298701,0.13636363636363635,0.8181818181818182
1193,CZ,2011,LDA,0.8701298701298701,0.13636363636363635,0.8181818181818182
1198,CZ,2011,LDA,0.8701298701298701,0.13636363636363635,0.8181818181818182
1191,CZ,2011,LR,0.8701298701298701,0.13636363636363635,0.8181818181818182
1196,CZ,2011,LR,0.8701298701298701,0.13636363636363635,0.8181818181818182
1190,CZ,2011,LR - Youden's J,0.9244444444444444,0.27405247813411077,0.8181818181818182
1195,CZ,2011,LR - Youden's J,0.9244444444444444,0.27405247813411077,0.8181818181818182
1194,CZ,2011,NB,0.8701298701298701,0.13636363636363635,0.3821399839098954
1199,CZ,2011,NB,0.8701298701298701,0.13636363636363635,0.3821399839098954
1202,CZ,2012,DT,0.922077922077922,0.08139534883720931,0.8599656357388317
1207,CZ,2012,DT,0.922077922077922,0.08139534883720931,0.8599656357388317
1203,CZ,2012,LDA,0.922077922077922,0.08139534883720931,0.8599656357388317
1208,CZ,2012,LDA,0.922077922077922,0.08139534883720931,0.8599656357388317
1201,CZ,2012,LR,0.922077922077922,0.08139534883720931,0.8599656357388317
1206,CZ,2012,LR,0.922077922077922,0.08139534883720931,0.8599656357388317
1200,CZ,2012,LR - Youden's J,0.9498834498834499,0.1568627450980392,0.8599656357388317
1205,CZ,2012,LR - Youden's J,0.9498834498834499,0.1568627450980392,0.8599656357388317
1204,CZ,2012,NB,0.922077922077922,0.08139534883720931,0.3951890034364261
1209,CZ,2012,NB,0.922077922077922,0.08139534883720931,0.3951890034364261
1212,CZ,2013,DT,0.8273866923818708,0.24210526315789474,0.7782685512367491
1217,CZ,2013,DT,0.8273866923818708,0.24210526315789474,0.7782685512367491
1213,CZ,2013,LDA,0.9257473481195757,0.07368421052631578,0.8542402826855123
1218,CZ,2013,LDA,0.9257473481195757,0.07368421052631578,0.8542402826855123
1211,CZ,2013,LR,0.9257473481195757,0.07368421052631578,0.8542402826855123
1216,CZ,2013,LR,0.9257473481195757,0.07368421052631578,0.8542402826855123
1210,CZ,2013,LR - Youden's J,0.9539951573849879,0.1503267973856209,0.8542402826855123
1215,CZ,2013,LR - Youden's J,0.9539951573849879,0.1503267973856209,0.8542402826855123
1214,CZ,2013,NB,0.9257473481195757,0.07368421052631578,0.37279151943462896
1219,CZ,2013,NB,0.9257473481195757,0.07368421052631578,0.37279151943462896
1222,CZ,2014,DT,0.9254170755642787,0.12087912087912088,0.8594594594594595
1227,CZ,2014,DT,0.9254170755642787,0.12087912087912088,0.8594594594594595
1223,CZ,2014,LDA,1.0,0.0,0.918018018018018
1228,CZ,2014,LDA,1.0,0.0,0.918018018018018
1221,CZ,2014,LR,1.0,0.0,0.918018018018018
1226,CZ,2014,LR,1.0,0.0,0.918018018018018
1220,CZ,2014,LR - Youden's J,1.0,0.0,0.918018018018018
1225,CZ,2014,LR - Youden's J,1.0,0.0,0.918018018018018
1224,CZ,2014,NB,1.0,0.0,0.37207207207207205
1229,CZ,2014,NB,1.0,0.0,0.37207207207207205
1232,CZ,2015,DT,0.8856275303643725,0.0975609756097561,0.8252336448598131
1237,CZ,2015,DT,0.8856275303643725,0.0975609756097561,0.8252336448598131
1233,CZ,2015,LDA,0.9210526315789473,0.13414634146341464,0.8607476635514019
1238,CZ,2015,LDA,0.9210526315789473,0.13414634146341464,0.8607476635514019
1231,CZ,2015,LR,0.9210526315789473,0.13414634146341464,0.8607476635514019
1236,CZ,2015,LR,0.9210526315789473,0.13414634146341464,0.8607476635514019
1230,CZ,2015,LR - Youden's J,0.9413265306122449,0.15034965034965034,0.8607476635514019
1235,CZ,2015,LR - Youden's J,0.9413265306122449,0.15034965034965034,0.8607476635514019
1234,CZ,2015,NB,0.9210526315789473,0.13414634146341464,0.39532710280373834
1239,CZ,2015,NB,0.9210526315789473,0.13414634146341464,0.39532710280373834
1242,CZ,2016,DT,0.920619554695063,0.13253012048192772,0.8620071684587813
1247,CZ,2016,DT,0.920619554695063,0.13253012048192772,0.8620071684587813
1243,CZ,2016,LDA,0.8344627299128751,0.1927710843373494,0.7867383512544803
1248,CZ,2016,LDA,0.8344627299128751,0.1927710843373494,0.7867383512544803
1241,CZ,2016,LR,0.8344627299128751,0.1927710843373494,0.7867383512544803
1246,CZ,2016,LR,0.8344627299128751,0.1927710843373494,0.7867383512544803
1240,CZ,2016,LR - Youden's J,0.894478527607362,0.33554817275747506,0.7867383512544803
1245,CZ,2016,LR - Youden's J,0.894478527607362,0.33554817275747506,0.7867383512544803
1244,CZ,2016,NB,0.8344627299128751,0.1927710843373494,0.40412186379928317
1249,CZ,2016,NB,0.8344627299128751,0.1927710843373494,0.40412186379928317
1252,CZ,2017,DT,0.9302325581395349,0.020618556701030927,0.8520814880425155
1257,CZ,2017,DT,0.9302325581395349,0.020618556701030927,0.8520814880425155
1253,CZ,2017,LDA,0.8420542635658915,0.21649484536082475,0.7883082373782108
1258,CZ,2017,LDA,0.8420542635658915,0.21649484536082475,0.7883082373782108
1251,CZ,2017,LR,0.9302325581395349,0.020618556701030927,0.8520814880425155
1256,CZ,2017,LR,0.9302325581395349,0.020618556701030927,0.8520814880425155
1250,CZ,2017,LR - Youden's J,0.9577294685990339,0.12956810631229235,0.8520814880425155
1255,CZ,2017,LR - Youden's J,0.9577294685990339,0.12956810631229235,0.8520814880425155
1254,CZ,2017,NB,0.8420542635658915,0.21649484536082475,0.4162976085031001
1259,CZ,2017,NB,0.8420542635658915,0.21649484536082475,0.4162976085031001
1262,CZ,2018,DT,0.9221272554605888,0.0967741935483871,0.8762331838565023
1267,CZ,2018,DT,0.9221272554605888,0.0967741935483871,0.8762331838565023
1263,CZ,2018,LDA,0.9221272554605888,0.016129032258064516,0.8717488789237668
1268,CZ,2018,LDA,0.9221272554605888,0.016129032258064516,0.8717488789237668
1261,CZ,2018,LR,0.9221272554605888,0.016129032258064516,0.8717488789237668
1266,CZ,2018,LR,0.9221272554605888,0.016129032258064516,0.8717488789237668
1260,CZ,2018,LR - Youden's J,0.9481302774427021,0.13986013986013987,0.8717488789237668
1265,CZ,2018,LR - Youden's J,0.9481302774427021,0.13986013986013987,0.8717488789237668
1264,CZ,2018,NB,0.9221272554605888,0.016129032258064516,0.3955156950672646
1269,CZ,2018,NB,0.9221272554605888,0.016129032258064516,0.3955156950672646
1272,CZ,2019,DT,1.0,0.0,0.9412322274881516
1277,CZ,2019,DT,1.0,0.0,0.9412322274881516
1273,CZ,2019,LDA,1.0,0.0,0.9412322274881516
1278,CZ,2019,LDA,1.0,0.0,0.9412322274881516
1271,CZ,2019,LR,1.0,0.0,0.9412322274881516
1276,CZ,2019,LR,1.0,0.0,0.9412322274881516
1270,CZ,2019,LR - Youden's J,1.0,0.0,0.9412322274881516
1275,CZ,2019,LR - Youden's J,1.0,0.0,0.9412322274881516
1274,CZ,2019,NB,1.0,0.0,0.4028436018957346
1279,CZ,2019,NB,1.0,0.0,0.4028436018957346
1282,DE,1999,DT,0.7506861848124429,0.2770745428973277,0.7150713907985193
1287,DE,1999,DT,0.7506861848124429,0.2770745428973277,0.7150713907985193
1283,DE,1999,LDA,0.7948307410795974,0.21659634317862167,0.7513484928609202
1288,DE,1999,LDA,0.7948307410795974,0.21659634317862167,0.7513484928609202
1281,DE,1999,LR,0.7948307410795974,0.21659634317862167,0.7513484928609202
1286,DE,1999,LR,0.7948307410795974,0.21659634317862167,0.7513484928609202
1280,DE,1999,LR - Youden's J,0.8463659961064244,0.30416286842904894,0.7513484928609202
1285,DE,1999,LR - Youden's J,0.8463659961064244,0.30416286842904894,0.7513484928609202
1284,DE,1999,NB,0.7948307410795974,0.21659634317862167,0.33262823902696986
1289,DE,1999,NB,0.7948307410795974,0.21659634317862167,0.33262823902696986
1292,DE,2000,DT,0.7667705807643459,0.20166898470097358,0.723454157782516
1297,DE,2000,DT,0.7667705807643459,0.20166898470097358,0.723454157782516
1293,DE,2000,LDA,1.0,0.0,0.9233475479744137
1298,DE,2000,LDA,1.0,0.0,0.9233475479744137
1291,DE,2000,LR,1.0,0.0,0.9233475479744137
1296,DE,2000,LR,1.0,0.0,0.9233475479744137
1290,DE,2000,LR - Youden's J,1.0,0.0,0.9233475479744137
1295,DE,2000,LR - Youden's J,1.0,0.0,0.9233475479744137
1294,DE,2000,NB,1.0,0.0,0.33912579957356076
1299,DE,2000,NB,1.0,0.0,0.33912579957356076
1302,DE,2001,DT,1.0,0.0,0.9274965800273598
1307,DE,2001,DT,1.0,0.0,0.9274965800273598
1303,DE,2001,LDA,1.0,0.0,0.9274965800273598
1308,DE,2001,LDA,1.0,0.0,0.9274965800273598
1301,DE,2001,LR,1.0,0.0,0.9274965800273598
1306,DE,2001,LR,1.0,0.0,0.9274965800273598
1300,DE,2001,LR - Youden's J,1.0,0.0,0.9274965800273598
1305,DE,2001,LR - Youden's J,1.0,0.0,0.9274965800273598
1304,DE,2001,NB,1.0,0.0,0.33431547932231925
1309,DE,2001,NB,1.0,0.0,0.33431547932231925
1312,DE,2002,DT,1.0,0.0,0.9333404210078673
1317,DE,2002,DT,1.0,0.0,0.9333404210078673
1313,DE,2002,LDA,1.0,0.0,0.9333404210078673
1318,DE,2002,LDA,1.0,0.0,0.9333404210078673
1311,DE,2002,LR,1.0,0.0,0.9333404210078673
1316,DE,2002,LR,1.0,0.0,0.9333404210078673
1310,DE,2002,LR - Youden's J,1.0,0.0,0.9333404210078673
1315,DE,2002,LR - Youden's J,1.0,0.0,0.9333404210078673
1314,DE,2002,NB,1.0,0.0,0.351477780140336
1319,DE,2002,NB,1.0,0.0,0.351477780140336
1322,DE,2003,DT,1.0,0.0,0.9328020676286883
1327,DE,2003,DT,1.0,0.0,0.9328020676286883
1323,DE,2003,LDA,1.0,0.0,0.9328020676286883
1328,DE,2003,LDA,1.0,0.0,0.9328020676286883
1321,DE,2003,LR,1.0,0.0,0.9328020676286883
1326,DE,2003,LR,1.0,0.0,0.9328020676286883
1320,DE,2003,LR - Youden's J,1.0,0.0,0.9328020676286883
1325,DE,2003,LR - Youden's J,1.0,0.0,0.9328020676286883
1324,DE,2003,NB,1.0,0.0,0.35903510661210425
1329,DE,2003,NB,1.0,0.0,0.35903510661210425
1332,DE,2004,DT,1.0,0.0,0.9354053755115584
1337,DE,2004,DT,1.0,0.0,0.9354053755115584
1333,DE,2004,LDA,1.0,0.0,0.9354053755115584
1338,DE,2004,LDA,1.0,0.0,0.9354053755115584
1331,DE,2004,LR,1.0,0.0,0.9354053755115584
1336,DE,2004,LR,1.0,0.0,0.9354053755115584
1330,DE,2004,LR - Youden's J,1.0,0.0,0.9354053755115584
1335,DE,2004,LR - Youden's J,1.0,0.0,0.9354053755115584
1334,DE,2004,NB,1.0,0.0,0.37086605463997346
1339,DE,2004,NB,1.0,0.0,0.37086605463997346
1342,DE,2005,DT,1.0,0.0,0.9151600474214582
1347,DE,2005,DT,1.0,0.0,0.9151600474214582
1343,DE,2005,LDA,1.0,0.0,0.9151600474214582
1348,DE,2005,LDA,1.0,0.0,0.9151600474214582
1341,DE,2005,LR,1.0,0.0,0.9151600474214582
1346,DE,2005,LR,1.0,0.0,0.9151600474214582
1340,DE,2005,LR - Youden's J,1.0,0.0,0.9151600474214582
1345,DE,2005,LR - Youden's J,1.0,0.0,0.9151600474214582
1344,DE,2005,NB,1.0,0.0,0.38878186129223474
1349,DE,2005,NB,1.0,0.0,0.38878186129223474
1352,DE,2006,DT,1.0,0.0,0.9173387096774194
1357,DE,2006,DT,1.0,0.0,0.9173387096774194
1353,DE,2006,LDA,1.0,0.0,0.9173387096774194
1358,DE,2006,LDA,1.0,0.0,0.9173387096774194
1351,DE,2006,LR,1.0,0.0,0.9173387096774194
1356,DE,2006,LR,1.0,0.0,0.9173387096774194
1350,DE,2006,LR - Youden's J,1.0,0.0,0.9173387096774194
1355,DE,2006,LR - Youden's J,1.0,0.0,0.9173387096774194
1354,DE,2006,NB,1.0,0.0,0.3864247311827957
1359,DE,2006,NB,1.0,0.0,0.3864247311827957
1362,DE,2007,DT,1.0,0.0,0.9159322033898305
1367,DE,2007,DT,1.0,0.0,0.9159322033898305
1363,DE,2007,LDA,1.0,0.0,0.9159322033898305
1368,DE,2007,LDA,1.0,0.0,0.9159322033898305
1361,DE,2007,LR,1.0,0.0,0.9159322033898305
1366,DE,2007,LR,1.0,0.0,0.9159322033898305
1360,DE,2007,LR - Youden's J,1.0,0.0,0.9159322033898305
1365,DE,2007,LR - Youden's J,1.0,0.0,0.9159322033898305
1364,DE,2007,NB,1.0,0.0,0.4088135593220339
1369,DE,2007,NB,1.0,0.0,0.4088135593220339
1372,DE,2008,DT,0.9298380878951427,0.17333333333333334,0.8514167242570836
1377,DE,2008,DT,0.9298380878951427,0.17333333333333334,0.8514167242570836
1373,DE,2008,LDA,1.0,0.0,0.8963372494816862
1378,DE,2008,LDA,1.0,0.0,0.8963372494816862
1371,DE,2008,LR,1.0,0.0,0.8963372494816862
1376,DE,2008,LR,1.0,0.0,0.8963372494816862
1370,DE,2008,LR - Youden's J,1.0,0.0,0.8963372494816862
1375,DE,2008,LR - Youden's J,1.0,0.0,0.8963372494816862
1374,DE,2008,NB,1.0,0.0,0.4416033172080166
1379,DE,2008,NB,1.0,0.0,0.4416033172080166
1382,DE,2009,DT,0.9082905355832722,0.1388888888888889,0.8347710683477106
1387,DE,2009,DT,0.9082905355832722,0.1388888888888889,0.8347710683477106
1383,DE,2009,LDA,0.9787234042553191,0.034722222222222224,0.8885202388852024
1388,DE,2009,LDA,0.9787234042553191,0.034722222222222224,0.8885202388852024
1381,DE,2009,LR,1.0,0.0,0.9044459190444591
1386,DE,2009,LR,1.0,0.0,0.9044459190444591
1380,DE,2009,LR - Youden's J,1.0,0.0,0.9044459190444591
1385,DE,2009,LR - Youden's J,1.0,0.0,0.9044459190444591
1384,DE,2009,NB,0.9787234042553191,0.034722222222222224,0.42932979429329793
1389,DE,2009,NB,0.9787234042553191,0.034722222222222224,0.42932979429329793
1392,DE,2010,DT,0.7011922503725783,0.4473684210526316,0.6813186813186813
1397,DE,2010,DT,0.7011922503725783,0.4473684210526316,0.6813186813186813
1393,DE,2010,LDA,0.812220566318927,0.20175438596491227,0.7644230769230769
1398,DE,2010,LDA,0.812220566318927,0.20175438596491227,0.7644230769230769
1391,DE,2010,LR,0.812220566318927,0.20175438596491227,0.7644230769230769
1396,DE,2010,LR,0.812220566318927,0.20175438596491227,0.7644230769230769
1390,DE,2010,LR - Youden's J,0.8837656099903939,0.3710843373493976,0.7644230769230769
1395,DE,2010,LR - Youden's J,0.8837656099903939,0.3710843373493976,0.7644230769230769
1394,DE,2010,NB,0.812220566318927,0.20175438596491227,0.44505494505494503
1399,DE,2010,NB,0.812220566318927,0.20175438596491227,0.44505494505494503
1402,DE,2011,DT,1.0,0.0,0.9150877192982456
1407,DE,2011,DT,1.0,0.0,0.9150877192982456
1403,DE,2011,LDA,1.0,0.0,0.9150877192982456
1408,DE,2011,LDA,1.0,0.0,0.9150877192982456
1401,DE,2011,LR,1.0,0.0,0.9150877192982456
1406,DE,2011,LR,1.0,0.0,0.9150877192982456
1400,DE,2011,LR - Youden's J,1.0,0.0,0.9150877192982456
1405,DE,2011,LR - Youden's J,1.0,0.0,0.9150877192982456
1404,DE,2011,NB,1.0,0.0,0.44912280701754387
1409,DE,2011,NB,1.0,0.0,0.44912280701754387
1412,DE,2012,DT,0.9166225716229496,0.16044776119402984,0.8470725513075709
1417,DE,2012,DT,0.9166225716229496,0.16044776119402984,0.8470725513075709
1413,DE,2012,LDA,1.0,0.0,0.9080238863339969
1418,DE,2012,LDA,1.0,0.0,0.9080238863339969
1411,DE,2012,LR,1.0,0.0,0.9080238863339969
1416,DE,2012,LR,1.0,0.0,0.9080238863339969
1410,DE,2012,LR - Youden's J,1.0,0.0,0.9080238863339969
1415,DE,2012,LR - Youden's J,1.0,0.0,0.9080238863339969
1414,DE,2012,NB,1.0,0.0,0.45136934587137073
1419,DE,2012,NB,1.0,0.0,0.45136934587137073
1422,DE,2013,DT,0.7417111059587295,0.38302583025830256,0.7077095284734853
1427,DE,2013,DT,0.7417111059587295,0.38302583025830256,0.7077095284734853
1423,DE,2013,LDA,0.482572068938867,0.6988929889298893,0.5030782146355114
1428,DE,2013,LDA,0.482572068938867,0.6988929889298893,0.5030782146355114
1421,DE,2013,LR,1.0,0.0,0.9052049811109556
1426,DE,2013,LR,1.0,0.0,0.9052049811109556
1420,DE,2013,LR - Youden's J,1.0,0.0,0.9052049811109556
1425,DE,2013,LR - Youden's J,1.0,0.0,0.9052049811109556
1424,DE,2013,NB,0.482572068938867,0.6988929889298893,0.46704911151532114
1429,DE,2013,NB,0.482572068938867,0.6988929889298893,0.46704911151532114
1432,DE,2014,DT,0.8935272398462814,0.21623731459797033,0.8339059923034634
1437,DE,2014,DT,0.8935272398462814,0.21623731459797033,0.8339059923034634
1433,DE,2014,LDA,0.8318890814558059,0.2818110850897736,0.7834661902144036
1438,DE,2014,LDA,0.8318890814558059,0.2818110850897736,0.7834661902144036
1431,DE,2014,LR,1.0,0.0,0.9119708631115998
1436,DE,2014,LR,1.0,0.0,0.9119708631115998
1430,DE,2014,LR - Youden's J,1.0,0.0,0.9119708631115998
1435,DE,2014,LR - Youden's J,1.0,0.0,0.9119708631115998
1434,DE,2014,NB,0.8318890814558059,0.2818110850897736,0.45540131940626716
1439,DE,2014,NB,0.8318890814558059,0.2818110850897736,0.45540131940626716
1442,DE,2015,DT,0.7149057168512422,0.4,0.6864026133115557
1447,DE,2015,DT,0.7149057168512422,0.4,0.6864026133115557
1443,DE,2015,LDA,0.4271176294522598,0.8,0.4608683816523751
1448,DE,2015,LDA,0.4271176294522598,0.8,0.4608683816523751
1441,DE,2015,LR,0.8263244537563603,0.29473684210526313,0.7782087927045053
1446,DE,2015,LR,0.8263244537563603,0.29473684210526313,0.7782087927045053
1440,DE,2015,LR - Youden's J,0.8709615199151316,0.3179190751445087,0.7782087927045053
1445,DE,2015,LR - Youden's J,0.8709615199151316,0.3179190751445087,0.7782087927045053
1444,DE,2015,NB,0.4271176294522598,0.8,0.4608683816523751
1449,DE,2015,NB,0.4271176294522598,0.8,0.4608683816523751
1452,DE,2016,DT,0.47437764371402813,0.6911196911196911,0.49546165884194054
1457,DE,2016,DT,0.47437764371402813,0.6911196911196911,0.49546165884194054
1453,DE,2016,LDA,0.47437764371402813,0.6911196911196911,0.49546165884194054
1458,DE,2016,LDA,0.47437764371402813,0.6911196911196911,0.49546165884194054
1451,DE,2016,LR,0.47437764371402813,0.6911196911196911,0.49546165884194054
1456,DE,2016,LR,0.47437764371402813,0.6911196911196911,0.49546165884194054
1450,DE,2016,LR - Youden's J,0.6259356118676166,0.9222267703643062,0.49546165884194054
1455,DE,2016,LR - Youden's J,0.6259356118676166,0.9222267703643062,0.49546165884194054
1454,DE,2016,NB,0.47437764371402813,0.6911196911196911,0.46353677621283257
1459,DE,2016,NB,0.47437764371402813,0.6911196911196911,0.46353677621283257
1462,DE,2017,DT,0.6422510937292855,0.4949221394719025,0.6291130833786149
1467,DE,2017,DT,0.6422510937292855,0.4949221394719025,0.6291130833786149
1463,DE,2017,LDA,0.47646824870741084,0.6736628300609343,0.4940530097204613
1468,DE,2017,LDA,0.47646824870741084,0.6736628300609343,0.4940530097204613
1461,DE,2017,LR,0.47646824870741084,0.6736628300609343,0.4940530097204613
1466,DE,2017,LR,0.47646824870741084,0.6736628300609343,0.4940530097204613
1460,DE,2017,LR - Youden's J,0.6270046559751681,0.9198388721047331,0.4940530097204613
1465,DE,2017,LR - Youden's J,0.6270046559751681,0.9198388721047331,0.4940530097204613
1464,DE,2017,NB,0.47646824870741084,0.6736628300609343,0.46145022037070577
1469,DE,2017,NB,0.47646824870741084,0.6736628300609343,0.46145022037070577
1472,DE,2018,DT,0.7310907097835023,0.40141342756183745,0.7019549060021235
1477,DE,2018,DT,0.7310907097835023,0.40141342756183745,0.7019549060021235
1473,DE,2018,LDA,0.45944094272403396,0.7208480565371025,0.4825432515145837
1478,DE,2018,LDA,0.45944094272403396,0.7208480565371025,0.4825432515145837
1471,DE,2018,LR,0.45944094272403396,0.7208480565371025,0.4825432515145837
1476,DE,2018,LR,0.45944094272403396,0.7208480565371025,0.4825432515145837
1470,DE,2018,LR - Youden's J,0.6069395500135538,0.9223300970873787,0.4825432515145837
1475,DE,2018,LR - Youden's J,0.6069395500135538,0.9223300970873787,0.4825432515145837
1474,DE,2018,NB,0.45944094272403396,0.7208480565371025,0.44319530322903006
1479,DE,2018,NB,0.45944094272403396,0.7208480565371025,0.44319530322903006
1482,DE,2019,DT,0.5872256035013336,0.5907421013960323,0.587525025025025
1487,DE,2019,DT,0.5872256035013336,0.5907421013960323,0.587525025025025
1483,DE,2019,LDA,0.5872256035013336,0.5907421013960323,0.587525025025025
